customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2824,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,100.2055844253896,3304.036762662526,Yes
CUST2825,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,65.49826960560226,199.79642785399818,No
CUST2826,Female,1,Yes,No,68,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.38846852947815,3700.420544288015,No
CUST2827,Female,1,No,Yes,23,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,80.17949539414175,1844.215427878915,Yes
CUST2828,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.59638069055832,5154.702101032743,No
CUST2829,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),65.70820444791264,397.3069823000202,No
CUST2830,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.48322898809016,2576.387931192574,Yes
CUST2831,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,89.00505449238338,3205.104899413922,No
CUST2832,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.4366358089917,591.8841130225348,No
CUST2833,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),99.32813484578685,1092.9978023918982,Yes
CUST2834,Male,1,Yes,No,25,No,No phone service,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),54.969219667081035,1372.978326563237,No
CUST2835,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.150718909063336,72.73203651033472,No
CUST2836,Female,0,No,Yes,31,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.39572459454803,2339.7472986346934,No
CUST2837,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),59.87714623778257,59.57005984600844,No
CUST2838,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.85879701173695,148.12369139020615,No
CUST2839,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.1421459196181,2085.2784911381473,No
CUST2840,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.57517575298732,184.4535218778372,Yes
CUST2841,Male,0,No,No,72,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.24259434692003,3903.1342330111397,No
CUST2842,Female,0,No,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.0,959.4168858943356,No
CUST2843,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.731930762167423,688.2201875551398,No
CUST2844,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,84.64065349951004,3470.2506401497963,No
CUST2845,Female,0,Yes,No,52,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,54.63106775187538,2841.285710280485,No
CUST2846,Male,0,Yes,Yes,7,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,69.99383423239757,491.04684967147637,No
CUST2847,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,89.4148627971557,4022.551379167231,Yes
CUST2848,Male,0,No,No,5,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.70237125769651,275.044488640171,No
CUST2849,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85274419824847,1318.9890930089982,Yes
CUST2850,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,94.86443408504424,1804.6746730685338,No
CUST2851,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.92940162692912,1044.5115217404439,No
CUST2852,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),64.92519153928674,65.6334483947331,No
CUST2853,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),99.59627497745987,797.1901602053468,Yes
CUST2854,Female,0,No,No,22,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.87249697909051,1864.3608180525464,Yes
CUST2855,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Mailed check,74.99747991143458,749.4418999669679,No
CUST2856,Female,0,Yes,No,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.480153445594418,1067.5936551043862,No
CUST2857,Male,0,No,No,25,Yes,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,49.25958497095222,1231.5898186334086,No
CUST2858,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,85.01223865685216,510.0239282787352,Yes
CUST2859,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.08238611067921,105.21842846040586,No
CUST2860,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,50.09218416660797,1151.189387525271,No
CUST2861,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,95.11565376767466,1335.6301741802254,Yes
CUST2862,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),59.34344599437977,238.03041039656594,No
CUST2863,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,No,Electronic check,95.08038648370254,856.3429978184473,No
CUST2864,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),85.0528999939479,677.7684683624772,Yes
CUST2865,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,50.273931251884655,99.91670535618218,Yes
CUST2866,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.91681385113503,1797.4447201814166,No
CUST2867,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.7301766466967,1180.764215640076,No
CUST2868,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.500608886715437,609.3690790126475,No
CUST2869,Male,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Mailed check,89.39099024377875,3753.186808368442,No
CUST2870,Male,0,No,No,3,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.31301618887066,252.48217505963515,Yes
CUST2871,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.37971321537679,444.7704684295269,No
CUST2872,Female,0,No,No,22,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),100.17313145387658,2204.9992922943297,No
CUST2873,Female,1,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,84.63859290648799,2286.8520275630603,Yes
CUST2874,Male,1,Yes,Yes,28,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),84.94441031982282,2379.4396239678135,No
CUST2875,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.6927484843174,2968.1867876964275,No
CUST2876,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.411324029112144,1361.8543441350266,No
CUST2877,Male,0,No,Yes,2,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),54.14924509462927,105.72983421879182,No
CUST2878,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,100.41488435264803,2814.6020910401417,No
CUST2879,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),109.58279515511926,3289.222046806301,No
CUST2880,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.41414918961645,2474.000193911932,No
CUST2881,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.94618363725203,3216.973066087398,No
CUST2882,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,Two year,No,Credit card (automatic),59.90444210898111,1614.954671095592,No
CUST2883,Male,0,No,No,17,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,84.56607827971892,1438.4913157703356,Yes
CUST2884,Male,1,Yes,No,48,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.281019401400435,2652.420902936749,No
CUST2885,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),59.61043645169458,4291.999362725996,No
CUST2886,Female,0,Yes,No,36,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.5876605684912,2148.624797979905,No
CUST2887,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,59.06720092333359,1302.366951482541,No
CUST2888,Male,0,Yes,No,1,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,No,Electronic check,48.77252115690801,46.85695446916029,No
CUST2889,Female,0,No,No,31,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,50.11815065558894,1554.5784415994008,No
CUST2890,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,114.3395851950658,3319.5021966211198,No
CUST2891,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),69.92364625053403,2445.498077766086,No
CUST2892,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),50.96377169493966,154.8272034058687,No
CUST2893,Female,0,Yes,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.23265842595232,755.4800117016711,No
CUST2894,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,95.01408194872592,758.230988891738,No
CUST2895,Male,0,Yes,Yes,34,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,Two year,Yes,Electronic check,50.21212712752605,1710.2406265839904,No
CUST2896,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,51.07874557294399,305.615506469623,No
CUST2897,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,99.05688988701286,2674.2369832586783,No
CUST2898,Male,0,No,No,8,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Two year,No,Mailed check,84.93203015122783,678.7464479823516,No
CUST2899,Male,0,No,No,1,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.73728874766253,62.844211114494364,No
CUST2900,Male,1,Yes,No,24,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,50.15403231277911,1205.663618578096,No
CUST2901,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.60228522357733,69.72079915622368,No
CUST2902,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,84.68719103350075,2117.4116755704017,No
CUST2903,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,89.3747539074556,5541.9723008479905,Yes
CUST2904,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),65.95564283097528,4750.757142675147,No
CUST2905,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),55.03757584290923,329.01008599120553,No
CUST2906,Male,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,90.41299744130906,3528.8718513746435,No
CUST2907,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.44421426501553,306.0711117559749,Yes
CUST2908,Male,0,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,75.63976014610436,4158.28744595114,No
CUST2909,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.14722227041202,1116.4165130227161,No
CUST2910,Male,0,No,No,1,No,No phone service,DSL,No internet service,No,No,No,No,No internet service,Two year,No,Credit card (automatic),35.16896289209551,36.147544167170906,No
CUST2911,Male,1,No,Yes,12,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),95.24870551709985,1141.566303852629,No
CUST2912,Male,0,No,Yes,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,69.67920514628905,627.965887255741,No
CUST2913,Female,0,No,No,36,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),95.5252178924914,3438.9126650118706,Yes
CUST2914,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),89.71426475634568,1073.5085571226416,No
CUST2915,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),105.55321271107913,2843.544859644834,No
CUST2916,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,90.39748840133878,1992.8430086491626,No
CUST2917,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,98.89675679520836,7120.3183242286905,No
CUST2918,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,100.40334603413585,6626.836821468475,Yes
CUST2919,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,55.11681378902078,714.4655580233665,No
CUST2920,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.6669367470123,3168.8112883427866,No
CUST2921,Male,0,No,Yes,42,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),55.8663583397057,2350.7235899098027,No
CUST2922,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),100.0553960523608,5407.827278273231,No
CUST2923,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.1785099692596,96.46780951023607,Yes
CUST2924,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),54.358365463051314,434.98191141250163,No
CUST2925,Male,1,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.0,183.73616384580683,No
CUST2926,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.827917314914888,401.1587735066009,No
CUST2927,Female,1,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,85.00019119481338,341.368964358108,No
CUST2928,Female,1,No,Yes,16,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),60.46374307077295,967.0808130080648,No
CUST2929,Female,0,No,No,26,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,84.98911963267297,2210.7477271264365,No
CUST2930,Male,0,No,No,16,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.94159821261596,481.9566856234128,No
CUST2931,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.28729363558114,1958.5130420769335,No
CUST2932,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.543882952886655,26.112512651330533,No
CUST2933,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.185840763764052,1508.0306382285314,No
CUST2934,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),93.87527184792641,6291.189959992248,No
CUST2935,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,89.95868731837203,2068.9141273304426,Yes
CUST2936,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),99.58232927220949,5077.608300130011,No
CUST2937,Female,0,No,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),89.42240066859175,266.08714678178376,No
CUST2938,Female,0,Yes,No,38,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.73900600628008,2306.08859075022,No
CUST2939,Female,0,Yes,No,3,Yes,No phone service,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,55.55980104417171,165.2491874549515,Yes
CUST2940,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,No,Electronic check,84.82192826659896,1018.7766381240783,No
CUST2941,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,61.18907723517755,549.6672382683663,No
CUST2942,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,95.49688833961584,2005.790530428268,No
CUST2943,Male,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.92094027879262,239.68282826062975,Yes
CUST2944,Female,0,No,No,24,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.05620313214788,1298.88676602273,No
CUST2945,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,54.95065629276774,547.8626741530579,Yes
CUST2946,Male,0,Yes,No,47,No,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),69.68424294839151,3278.3922645209536,No
CUST2947,Female,0,No,No,24,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,64.76875879194749,1550.932164422361,No
CUST2948,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.20675597832769,150.38254586552296,No
CUST2949,Male,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.68588200623445,851.3234641420257,Yes
CUST2950,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,No,Electronic check,100.66047316441215,4528.141664162902,No
CUST2951,Female,1,Yes,No,11,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.73496878123909,487.6761052232791,Yes
CUST2952,Female,0,No,No,18,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),64.48889817407668,1163.226974803227,No
CUST2953,Female,0,No,Yes,25,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,50.324786243334984,1259.7783965544832,No
CUST2954,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),54.9860731248305,550.8582894215165,No
CUST2955,Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.42765467647493,881.9686443332434,No
CUST2956,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.08563588867182,1650.2732710802168,No
CUST2957,Female,0,No,No,5,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,44.3053868787758,220.85444737080812,No
CUST2958,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.151995041287215,480.73660401175357,No
CUST2959,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.54602477181353,101.13621483691114,No
CUST2960,Female,0,No,No,8,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.07313912668515,719.596047947874,Yes
CUST2961,Male,1,Yes,Yes,9,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),89.70099598180443,805.5955120245787,No
CUST2962,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.89726202725921,3592.8961107056466,No
CUST2963,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.021573727898698,630.5381475012593,No
CUST2964,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.36693587297134,1124.5836529118844,No
CUST2965,Female,0,Yes,No,1,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,49.72431820275052,52.501828869375515,Yes
CUST2966,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.60521610095178,166.39645553666105,Yes
CUST2967,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.52169545436023,3382.7321547798274,No
CUST2968,Female,0,No,No,23,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.06684667423769,691.8217605501522,No
CUST2969,Female,0,No,No,5,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.59091466318067,530.0033429759973,No
CUST2970,Male,1,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.14985148010633,244.26247912665286,No
CUST2971,Male,1,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),55.49785262606255,997.446766025165,No
CUST2972,Male,0,No,No,44,Yes,No,DSL,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,55.07882159668921,2427.427094670708,No
CUST2973,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),105.10902189404318,105.4712177444307,No
CUST2974,Female,1,Yes,No,21,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,89.87897366980602,1885.1638383423212,No
CUST2975,Male,0,No,No,30,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.52470764936434,2563.463364178873,Yes
CUST2976,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.823027876828537,2222.204274672184,No
CUST2977,Female,1,Yes,No,39,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,79.51769721004308,3103.818899340385,No
CUST2978,Male,0,Yes,Yes,7,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,95.11236105963872,667.9795742495162,Yes
CUST2979,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Credit card (automatic),84.40403534569683,2446.6345962386513,No
CUST2980,Female,0,No,No,34,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.83573241191652,2747.667628479389,Yes
CUST2981,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.08547536616807,3254.498278678777,Yes
CUST2982,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.99004383964235,3894.0080470444173,No
CUST2983,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,94.43068745200848,5288.459777499696,No
